CustomerID,Recency,Frequency,MonetaryTotal,Cluster,Churn
12877,4,12,1535.7700000000002,2,0
15394,10,4,2183.5400000000004,2,0
14621,1,6,1765.7599999999998,2,0
15379,169,8,3631.89,0,1
14309,8,10,2319.6800000000003,2,0
17288,9,7,1419.73,2,0
14709,15,14,4911.140000000001,2,0
15157,4,5,1869.5,2,0
17744,4,7,2291.08,2,0
16316,64,12,2755.5599999999995,2,0
15620,50,6,1524.4,2,0
15789,358,1,351.3,0,1
16560,21,3,816.5100000000001,2,0
13534,2,43,5613.08,2,0
17580,253,3,215.72,0,1
14777,4,2,-17.45,2,0
15759,218,3,253.04,0,1
14373,358,1,76.55,0,1
18176,354,2,448.65,0,1
15366,75,2,602.5100000000001,2,0
14735,4,34,5807.6900000000005,2,0
16271,3,6,1423.29,2,0
18223,2,27,6315.2300000000005,2,0
15532,25,6,1517.08,2,0
16816,103,4,417.06000000000006,2,1
16684,4,31,65892.08,1,0
14334,17,9,2539.46,2,0
16945,22,19,4345.5,2,0
14643,170,3,668.6099999999999,0,1
15197,9,5,656.44,2,0
14220,247,2,632.3999999999999,0,1
13874,358,1,540.45,0,1
18260,173,8,2595.0,0,1
17848,81,9,901.2,2,0
17392,307,2,457.91,0,1
12348,75,4,1797.24,2,0
14985,198,2,296.75,0,1
13004,12,22,5613.43,2,0
14560,7,24,2174.1800000000003,2,0
12931,22,20,33462.81,2,0
13627,59,7,1624.0200000000002,2,0
12551,358,1,168.0,0,1
12782,5,6,2273.32,2,0
14769,3,10,10641.6,2,0
15780,184,3,475.28,0,1
12417,3,12,3578.8,2,0
17315,1,43,6204.459999999999,2,0
16711,3,5,1651.03,2,0
12726,28,7,2609.1,2,0
15204,357,1,316.58,0,1
17888,19,10,525.78,2,0
17007,51,7,877.43,2,0
15160,357,1,158.16000000000005,0,1
14016,154,5,4328.46,0,1
13033,357,1,190.55,0,1
12691,28,6,1035.8,2,0
13869,123,4,3104.95,2,1
14146,9,6,2949.57,2,0
12705,15,14,6814.24,2,0
16885,15,3,471.51,2,0
17913,59,2,411.6,2,0
12668,7,6,3743.18,2,0
14472,104,8,1936.84,2,1
17358,303,2,365.85,0,1
16686,47,9,3043.48,2,0
18245,7,8,2507.56,2,0
17343,355,1,193.64,0,1
18256,355,1,-50.1,0,1
16153,50,5,1824.23,2,0
12377,315,2,1628.12,0,1
14646,2,77,279489.02,1,0
12944,36,2,604.5099999999999,2,0
15312,75,5,921.1,2,0
14099,16,12,3092.97,2,0
14113,4,8,1377.92,2,0
13104,3,6,1098.48,2,0
17204,169,9,1352.9100000000003,0,1
13027,114,6,6912.0,2,1
17621,21,4,1336.1,2,0
17090,4,8,2041.85,2,0
14119,354,1,-19.9,0,1
15527,19,10,2348.8200000000006,2,0
18097,8,7,2692.85,2,0
15460,354,1,216.76,0,1
15034,16,11,4277.66,2,0
12423,1,9,1849.11,2,0
12678,42,13,17588.26,2,0
15208,1,6,867.62,2,0
17306,11,21,8600.730000000001,2,0
14737,4,3,1164.55,2,0
13029,31,3,1247.5,2,0
16270,353,1,1141.2399999999996,0,1
13487,58,3,575.4000000000001,2,0
12515,353,1,383.7000000000001,0,1
17400,126,5,2129.96,2,1
17593,4,6,3911.56,2,0
13953,7,7,3515.6799999999994,2,0
14533,25,9,1812.6200000000003,2,0
12734,353,1,110.4,0,1
14944,30,14,5842.950000000001,2,0
17239,313,2,379.9500000000001,0,1
14532,236,4,932.85,0,1
12383,185,6,1839.31,0,1
15562,352,1,134.55,0,1
15587,50,4,913.68,2,0
13922,352,1,172.24999999999997,0,1
13817,29,2,382.98,2,0
12585,234,4,1982.81,0,1
13165,46,2,1021.48,2,0
13304,351,1,300.42,0,1
13313,22,5,1555.32,2,0
16875,64,9,2023.47,2,0
16282,340,1,168.3,0,1
12957,4,12,3979.04,2,0
14462,64,15,1965.9,2,0
13397,73,6,1539.1799999999998,2,0
13680,1,5,2202.31,2,0
12483,17,13,2327.13,2,0
15164,69,3,843.0499999999998,2,0
17457,127,5,1737.7,2,1
14732,8,10,2686.34,2,0
14221,42,10,3427.85,2,0
14553,19,5,859.2700000000001,2,0
13253,157,2,1030.4,0,1
17389,1,43,31300.08,2,0
12578,21,4,2753.36,2,0
15841,64,6,1209.1,2,0
16112,143,4,195.74,0,1
13629,23,11,7792.360000000001,2,0
16600,4,6,813.5199999999999,2,0
15661,317,2,309.8,0,1
16532,18,3,6748.8,2,0
15266,338,1,119.3,0,1
14653,1,7,1947.55,2,0
16771,33,5,2246.8100000000004,2,0
17585,109,4,1133.07,2,1
15046,9,16,5064.009999999999,2,0
13082,126,10,3595.48,2,1
15464,338,1,1048.85,0,1
18226,39,14,5192.1,2,0
18062,173,3,720.5200000000001,0,1
12415,24,26,123725.45,1,0
12503,338,1,-1126.0,0,1
17368,23,9,1349.52,2,0
14258,9,10,12650.080000000002,2,0
15719,33,14,5043.96,2,0
13368,257,2,623.4,0,1
17634,36,9,2361.9700000000003,2,0
16676,34,5,1558.72,2,0
16424,191,2,82.56,0,1
18283,4,16,2094.88,2,0
12735,315,2,779.57,0,1
13764,71,3,1521.7600000000002,2,0
13656,165,2,379.65,0,1
12413,67,5,694.1500000000001,2,0
14312,47,6,1611.59,2,0
13280,122,3,814.86,2,1
15845,18,10,3650.87,2,0
16094,12,6,1041.83,2,0
13187,337,1,236.02,0,1
16567,194,2,865.6,0,1
14828,197,3,2139.76,0,1
12530,60,5,1623.6300000000003,2,0
16551,96,3,922.12,2,1
16889,195,3,1578.67,0,1
16473,165,4,314.86,0,1
13750,54,5,1647.26,2,0
12501,315,2,2089.68,0,1
15607,337,1,104.76,0,1
15139,240,2,178.96,0,1
12489,336,1,334.92999999999995,0,1
17707,185,2,152.39999999999998,0,1
18198,4,21,5083.060000000001,2,0
12484,33,8,4495.27,2,0
18179,9,6,1793.1700000000003,2,0
17284,60,7,1641.68,2,0
13233,74,2,605.1199999999999,2,0
14889,336,1,135.9,0,1
12480,28,4,3281.63,2,0
14672,235,2,765.55,0,1
13593,108,6,1990.28,2,1
13162,122,5,1644.9899999999998,2,1
13183,8,9,3957.7800000000007,2,0
17095,22,6,1088.1999999999998,2,0
12939,64,8,11581.8,2,0
15611,10,15,1568.39,2,0
17114,6,10,747.22,2,0
15059,41,11,1325.82,2,0
16326,6,15,3085.96,2,0
17128,335,1,157.08999999999995,0,1
14761,59,2,255.9,2,0
17555,20,2,483.26,2,0
12651,335,1,114.0,0,1
16735,79,7,2269.21,2,0
16833,1,4,1106.53,2,0
17800,37,9,1199.01,2,0
16748,18,5,1515.9,2,0
14755,10,12,4965.38,2,0
16549,10,10,4154.639999999999,2,0
13565,19,2,240.22,2,0
15799,76,3,884.14,2,0
18032,334,1,73.5,0,1
13451,26,6,2916.45,2,0
14794,3,9,1272.11,2,0
12539,22,5,3852.5,2,0
12500,23,13,4206.27,2,0
18171,59,7,1208.5100000000002,2,0
16279,21,4,1496.6799999999998,2,0
12524,9,8,4485.719999999999,2,0
17811,4,51,7677.709999999999,2,0
16850,334,1,332.41,0,1
14321,11,5,1530.7500000000002,2,0
15326,334,1,311.7099999999999,0,1
17849,218,4,605.8000000000001,0,1
13672,301,6,-71.45999999999998,0,1
14229,52,5,1450.6,2,0
13107,44,5,1524.0700000000004,2,0
16497,50,6,2965.69,2,0
16303,26,4,5305.83,2,0
15281,59,12,2239.95,2,0
12736,333,1,234.00000000000003,0,1
13473,61,3,417.54,2,0
14320,207,3,343.11,0,1
12393,72,4,1582.6,2,0
17742,113,2,355.11,2,1
16351,333,1,153.9,0,1
12601,190,6,569.5600000000001,0,1
13144,333,1,110.95,0,1
15346,333,1,252.42,0,1
15370,41,8,2360.55,2,0
12643,128,6,3344.6399999999994,2,1
14295,40,2,154.7,2,0
16034,196,3,437.69999999999993,0,1
17365,13,8,4801.56,2,0
15189,1,53,15802.14,2,0
14669,242,3,1269.9900000000002,0,1
18095,313,2,580.05,0,1
15518,64,13,1911.89,2,0
15749,235,4,21535.9,0,1
14209,11,7,2067.13,2,0
15569,104,5,1375.71,2,1
12728,71,4,836.3299999999999,2,0
17569,332,1,344.14,0,1
13784,10,11,2462.7899999999995,2,0
12724,5,4,1031.41,2,0
13862,18,10,2187.3100000000004,2,0
16791,29,8,1706.28,2,0
16235,41,6,858.41,2,0
14270,332,1,492.65,0,1
12665,325,2,61.75,0,1
12523,2,13,1745.5699999999997,2,0
16655,18,6,3794.52,2,0
16359,7,12,1460.37,2,0
16554,3,7,641.55,2,0
12359,8,6,6245.529999999999,2,0
15939,90,16,6102.259999999999,2,0
14587,19,10,1598.2400000000002,2,0
14715,25,4,867.3800000000001,2,0
14185,331,1,197.65,0,1
12437,2,19,4896.66,2,0
14040,41,15,3542.19,2,0
12652,322,2,914.53,0,1
14514,61,3,1055.35,2,0
15171,325,2,1034.5,0,1
14167,39,4,574.84,2,0
17048,115,6,864.32,2,1
17364,1,12,4455.73,2,0
13284,323,2,196.15,0,1
16500,5,6,400.86,2,0
12951,9,8,1042.07,2,0
15835,44,4,954.09,2,0
18190,192,3,274.51,0,1
13993,32,12,3409.6600000000003,2,0
14114,274,2,386.53,0,1
15447,331,1,155.17,0,1
16315,331,1,226.37,0,1
14978,72,5,1931.42,2,0
16395,61,5,1486.9,2,0
15510,331,1,250.0,0,1
13614,24,4,1610.46,2,0
13246,18,7,1922.1,2,0
15687,9,11,2981.5,2,0
16493,73,6,1329.66,2,0
12490,5,10,5417.93,2,0
12672,330,1,225.9,0,1
13385,330,1,534.5699999999999,0,1
15626,75,2,675.8000000000001,2,0
12553,8,14,3652.25,2,0
15213,319,3,325.05,0,1
14175,51,7,3108.0600000000004,2,0
18106,330,1,430.7,0,1
15033,5,11,2571.02,2,0
14329,9,14,4928.74,2,0
16401,1,20,4061.24,2,0
16206,55,4,537.0600000000001,2,0
13782,13,6,912.0,2,0
12924,88,5,929.9500000000002,2,0
16593,51,3,330.03000000000003,2,0
13700,26,10,2265.12,2,0
13064,13,4,1119.4900000000002,2,0
13048,14,5,1805.91,2,0
18069,26,7,2021.82,2,0
13634,33,5,1575.16,2,0
16843,43,17,10183.82,2,0
17064,59,3,859.35,2,0
17609,41,6,1103.9199999999998,2,0
15673,88,4,2881.02,2,0
12626,23,13,6388.35,2,0
14976,57,8,765.86,2,0
12388,16,6,2780.6600000000003,2,0
13527,34,8,2263.76,2,0
15696,33,12,2644.46,2,0
15316,327,1,165.0,0,1
12673,5,2,610.52,2,0
15296,44,10,3610.31,2,0
17988,12,8,191.17,2,0
12820,3,4,942.34,2,0
13001,4,15,9797.92,2,0
14101,74,6,5976.790000000001,2,0
14238,326,1,146.85,0,1
17730,3,15,5288.83,2,0
13929,169,3,802.85,0,1
14657,18,5,838.27,2,0
13859,326,1,201.16,0,1
18212,326,1,248.42,0,1
14292,8,14,4819.329999999999,2,0
13883,1,9,2538.75,2,0
18233,326,1,440.0,0,1
17018,41,2,920.1,2,0
14242,235,2,280.55,0,1
12356,23,3,2811.43,2,0
12346,326,2,0.0,0,1
13898,326,1,155.93,0,1
16948,139,3,435.02,2,1
16997,288,3,702.0,0,1
12527,82,3,348.71000000000004,2,0
15395,326,1,107.45000000000002,0,1
12510,143,2,982.57,0,1
13693,325,2,-32.0,0,1
13263,1,35,7454.07,2,0
14428,7,7,1230.14,2,0
12451,11,6,8933.52,2,0
12422,96,3,803.5599999999998,2,1
17708,188,2,267.08000000000004,0,1
14090,325,1,76.32000000000001,0,1
15606,57,11,2422.64,2,0
15831,58,4,747.7600000000001,2,0
13310,9,6,1083.63,2,0
14916,71,5,1264.84,2,0
17602,2,8,5050.77,2,0
14572,3,10,2803.6900000000005,2,0
13502,17,3,291.99999999999994,2,0
14784,26,2,289.99,2,0
15938,112,5,404.58,2,1
12637,67,10,5953.25,2,0
17418,42,2,463.46,2,0
14779,281,3,386.15,0,1
16321,72,7,230.7,2,0
15262,324,1,178.95000000000002,0,1
17862,324,1,330.9,0,1
16892,1,7,496.8400000000001,2,0
12402,323,1,225.6,0,1
17771,57,2,245.81000000000003,2,0
15422,323,2,97.7,0,1
14770,232,2,876.42,0,1
16912,23,14,2528.67,2,0
15174,323,1,135.75,0,1
14895,8,24,11020.26,2,0
12594,38,11,3320.2200000000003,2,0
17504,206,10,2745.28,0,1
16387,323,1,94.36,0,1
12664,8,10,4863.88,2,0
16618,31,6,2630.6400000000003,2,0
17277,228,2,1065.35,0,1
14088,10,14,50415.490000000005,2,0
17094,318,2,270.19999999999993,0,1
14692,137,5,582.0500000000001,2,1
12970,7,4,452.24000000000007,2,0
17889,212,2,203.87,0,1
17644,1,17,2768.98,2,0
17714,321,1,153.0,0,1
12916,139,5,2982.3499999999995,2,1
17769,13,12,3960.63,2,0
14450,181,3,483.25,0,1
16085,23,5,981.51,2,0
13659,197,3,1550.85,0,1
15167,321,1,163.00000000000003,0,1
15443,2,8,3212.16,2,0
14224,110,4,1050.12,2,1
13742,17,14,3102.42,2,0
17673,1,7,1622.2199999999998,2,0
12727,11,9,3947.7000000000007,2,0
14068,320,1,265.85,0,1
13068,10,2,344.0,2,0
14368,320,1,155.0,0,1
15497,18,3,1259.6999999999998,2,0
12559,311,3,536.2099999999999,0,1
13819,302,3,1140.35,0,1
14501,64,3,190.31000000000003,2,0
14782,320,1,200.1,0,1
17861,3,9,2059.2,2,0
14439,320,1,2661.24,0,1
18161,10,6,1612.79,2,0
15820,320,1,206.98,0,1
18136,63,4,761.8299999999998,2,0
16660,16,5,810.45,2,0
12693,121,6,830.9599999999999,2,1
12625,212,3,2614.32,0,1
13396,22,4,1325.29,2,0
12935,2,8,2156.45,2,0
16730,52,4,702.79,2,0
14541,59,8,1461.6500000000003,2,0
13551,319,1,91.8,0,1
12421,16,5,806.2700000000001,2,0
15797,113,4,2207.4,2,1
15052,319,1,215.78,0,1
14130,319,1,483.86,0,1
15222,319,1,585.0,0,1
13615,313,2,399.99,0,1
13901,72,5,2867.2,2,0
13158,95,4,1201.06,2,1
14257,51,6,3087.2700000000004,2,0
15218,11,11,5756.89,2,0
15110,24,7,970.25,2,0
14534,3,25,4075.35,2,0
15967,23,2,418.83,2,0
16757,319,1,106.83,0,1
12854,79,5,1289.1500000000003,2,0
13815,22,5,4014.91,2,0
18008,70,9,2116.19,2,0
18277,58,2,97.63,2,0
14389,9,5,999.72,2,0
13703,318,1,99.5,0,1
15339,66,3,557.5699999999999,2,0
12744,52,10,9120.39,2,0
16222,318,1,846.72,0,1
14341,45,9,2166.38,2,0
13168,36,5,1310.14,2,0
16943,212,3,816.7299999999999,0,1
17515,31,4,639.02,2,0
17082,33,2,2003.85,2,0
14248,318,1,302.58,0,1
12609,78,3,1126.85,2,0
13002,318,1,120.95,0,1
16133,4,46,14305.66,2,0
13049,64,2,656.6800000000002,2,0
14548,151,2,652.8,0,1
13405,74,3,572.4509999999999,2,0
14049,17,6,5639.15,2,0
16043,38,4,773.99,2,0
15812,107,5,1801.14,2,1
13837,212,2,271.24,0,1
17118,318,1,157.02,0,1
14616,243,3,406.08,0,1
14233,44,5,1447.5100000000002,2,0
17075,18,5,813.7700000000001,2,0
16714,219,4,911.53,0,1
13098,1,41,28658.88,2,0
17027,79,7,848.59,2,0
12591,317,1,452.85,0,1
17786,85,2,278.74,2,0
16124,316,2,187.15,0,1
16409,36,5,2028.88,2,0
13754,152,2,282.6,0,1
15227,37,5,1219.4,2,0
12997,22,7,1197.94,2,0
15215,45,6,615.9899999999999,2,0
16918,50,7,1043.34,2,0
16882,67,3,705.12,2,0
14442,2,5,1544.62,2,0
16496,9,4,1562.22,2,0
12764,317,1,1693.88,0,1
17311,78,2,1384.85,2,0
15910,1,8,1232.18,2,0
16949,4,7,1161.2700000000002,2,0
14970,68,4,1592.06,2,0
14701,11,12,2486.2200000000003,2,0
12645,34,5,1755.38,2,0
12468,143,3,724.04,0,1
16767,31,11,5580.599999999999,2,0
14738,39,9,1289.94,2,0
17540,9,3,570.4,2,0
14239,43,13,2323.5000000000005,2,0
18125,30,5,1141.34,2,0
13328,316,1,1308.48,0,1
15549,77,4,1655.7599999999998,2,0
15864,22,8,1769.7800000000002,2,0
14662,29,4,771.1700000000001,2,0
17180,56,6,780.38,2,0
15057,275,2,1489.5,0,1
12574,316,1,218.45,0,1
13330,93,3,1140.93,2,1
13552,66,16,3539.53,2,0
12853,108,9,1881.7,2,1
13538,43,7,1280.85,2,0
16755,114,5,1484.63,2,1
14133,130,5,590.3399999999999,2,1
16523,2,28,9295.67,2,0
14659,9,12,2456.53,2,0
13141,85,6,2385.8,2,0
15365,26,9,1330.4500000000005,2,0
13707,267,2,806.41,0,1
13709,4,17,6249.11,2,0
17329,14,2,523.11,2,0
14805,15,4,554.6500000000001,2,0
16897,299,3,213.03000000000003,0,1
15579,69,2,348.6,2,0
14595,20,6,1740.6,2,0
13161,313,1,112.75,0,1
15415,313,1,572.81,0,1
17431,313,1,403.3,0,1
17463,16,6,1881.36,2,0
14502,20,14,2351.02,2,0
12528,9,8,1922.28,2,0
15448,313,1,494.64,0,1
17314,25,11,2514.76,2,0
17373,40,4,646.9200000000001,2,0
18145,13,4,2861.55,2,0
14467,18,4,598.76,2,0
12908,59,4,246.0,2,0
15144,8,18,6530.040000000001,2,0
14776,51,13,2195.5800000000004,2,0
16403,302,2,161.04999999999998,0,1
16407,13,10,2126.9300000000003,2,0
17619,312,1,218.51999999999995,0,1
12778,20,7,804.23,2,0
17256,107,2,240.0,2,1
17604,217,2,309.36,0,1
14006,116,3,962.19,2,1
13600,312,1,219.52,0,1
15058,25,11,2124.99,2,0
17147,23,6,1679.64,2,0
13881,4,22,16989.52,2,0
16612,33,4,1187.66,2,0
14627,312,1,-21.85,0,1
17356,312,1,178.21999999999997,0,1
12477,23,9,13117.01,2,0
12836,59,4,2612.86,2,0
13939,23,4,556.7499999999999,2,0
16745,87,18,7170.7,2,0
13606,29,3,280.54,2,0
13494,312,1,316.26000000000005,0,1
12929,122,2,105.1,2,1
16419,113,7,959.48,2,1
17035,246,3,388.33,0,1
15203,26,6,1827.8,2,0
16515,52,5,1627.13,2,0
12373,311,1,364.6,0,1
18202,200,3,1396.9900000000002,0,1
12775,17,6,1351.2400000000002,2,0
14549,311,1,289.24,0,1
15981,25,8,3408.48,2,0
16110,45,3,1337.48,2,0
17376,71,2,203.2,2,0
13110,31,8,1452.87,2,0
16716,267,3,319.8000000000001,0,1
12676,25,6,1331.39,2,0
15940,311,2,31.8,0,1
15971,18,12,4199.85,2,0
14665,61,7,1258.38,2,0
14457,311,1,113.64,0,1
15589,253,4,456.58,0,1
14411,311,1,1063.0,0,1
17560,95,5,854.9500000000002,2,1
15226,311,1,154.41,0,1
14460,110,4,383.34,2,1
16156,9,13,3024.62,2,0
13728,37,6,1016.14,2,0
14127,123,3,709.7099999999999,2,1
16378,247,3,362.9500000000001,0,1
13894,22,5,535.97,2,0
13824,33,5,1698.94,2,0
18250,301,2,342.92,0,1
15270,16,9,2298.2,2,0
14188,9,10,2018.91,2,0
18017,81,3,523.0,2,0
15421,59,4,950.36,2,0
17446,177,2,120.90000000000002,0,1
12414,217,3,562.41,0,1
14798,53,3,173.74,2,0
12990,31,3,409.5000000000001,2,0
12350,310,1,334.40000000000003,0,1
16992,11,6,1601.8599999999997,2,0
17337,151,7,1944.32,0,1
16405,302,2,167.25,0,1
17071,9,14,2385.48,2,0
13873,120,4,381.7,2,1
17362,239,2,312.23,0,1
13394,2,10,2312.8,2,0
12502,96,5,3723.87,2,1
16333,8,22,26626.8,2,0
16030,310,1,331.24,0,1
14044,27,4,652.8199999999999,2,0
13800,310,1,558.32,0,1
17672,44,4,3106.62,2,0
12464,10,8,1212.05,2,0
13581,309,1,118.0,0,1
14540,10,3,996.26,2,0
13539,86,4,605.84,2,0
15885,93,3,379.35,2,1
14497,301,2,457.47,0,1
17507,262,2,605.58,0,1
13208,59,7,1205.9,2,0
17334,301,3,306.6,0,1
13871,23,14,6389.8,2,0
16938,9,5,1903.13,2,0
12754,236,5,2949.12,0,1
12410,301,3,681.0799999999999,0,1
17929,11,5,834.5,2,0
14778,127,2,730.8599999999999,2,1
17517,309,1,153.94,0,1
17226,309,1,393.49,0,1
13137,11,9,3605.08,2,0
13725,50,11,1809.81,2,0
13309,7,5,1456.79,2,0
12842,70,2,1118.99,2,0
16109,219,2,611.8800000000001,0,1
17291,308,1,550.8000000000001,0,1
15090,308,1,381.32,0,1
15199,59,4,1268.6999999999998,2,0
13911,57,9,2580.91,2,0
14194,5,32,11216.75,2,0
14842,35,8,2456.8,2,0
13584,307,1,142.4,0,1
17105,159,2,665.7799999999999,0,1
14438,306,1,131.9,0,1
12956,306,1,108.07,0,1
15781,25,4,333.56,2,0
14410,16,15,576.3,2,0
14600,306,1,393.33,0,1
17302,15,6,1119.9299999999998,2,0
17613,23,17,4509.370000000001,2,0
13334,82,3,3536.8200000000006,2,0
13955,154,2,322.96,0,1
17162,29,11,1707.21,2,0
17774,97,5,1215.46,2,1
13809,305,1,155.05,0,1
15407,34,4,1056.44,2,0
15577,151,3,258.88000000000005,0,1
16332,28,8,1583.1999999999998,2,0
14048,277,2,375.13,0,1
14475,72,6,799.8199999999999,2,0
17859,305,1,148.21,0,1
12576,36,6,1306.98,2,0
15753,305,1,79.2,0,1
12599,29,7,1032.5800000000004,2,0
14562,4,22,4709.220000000001,2,0
16951,123,4,1262.7500000000002,2,1
16998,150,6,287.02,0,1
13133,274,2,109.8,0,1
17881,304,1,133.35000000000002,0,1
15843,304,1,118.95000000000002,0,1
17083,109,3,1405.78,2,1
15970,304,1,314.1,0,1
13590,11,7,1976.12,2,0
17537,30,2,897.62,2,0
12401,303,1,84.3,0,1
12462,2,4,1124.0099999999998,2,0
17843,303,1,205.48,0,1
13706,303,1,330.79,0,1
17940,49,14,1983.5800000000004,2,0
17686,7,7,5739.460000000001,2,0
14431,299,2,397.7600000000001,0,1
15809,36,6,399.21,2,0
12561,303,1,238.85,0,1
14465,247,3,1058.62,0,1
18093,93,5,2083.42,2,1
16027,92,7,852.12,2,1
12857,211,2,1106.4,0,1
16425,302,1,302.69999999999993,0,1
16842,64,4,1260.44,2,0
15796,1,10,2666.6100000000006,2,0
14555,57,2,324.14,2,0
15114,30,10,2760.5599999999995,2,0
15133,128,3,982.4199999999998,2,1
17705,3,10,1781.12,2,0
18087,98,4,3770.12,2,1
12897,205,2,216.5,0,1
17512,29,11,2920.04,2,0
15550,4,4,575.6300000000002,2,0
14676,31,8,2543.24,2,0
12505,301,1,-4.5,0,1
18159,301,1,530.1500000000001,0,1
14304,223,2,197.1,0,1
15638,301,1,-94.0,0,1
12943,301,1,-3.75,0,1
13875,54,5,1786.79,2,0
15406,18,4,426.61,2,0
18084,16,2,87.52999999999999,2,0
17282,130,3,1703.4100000000003,2,1
16434,29,7,1522.2500000000002,2,0
17050,96,6,3228.84,2,1
13171,8,5,426.81,2,0
17472,191,3,710.29,0,1
17255,41,2,298.41,2,0
16084,299,1,436.18,0,1
17667,66,5,2055.51,2,0
12507,134,4,1258.06,2,1
14631,51,3,1006.98,2,0
13381,21,7,3626.81,2,0
15236,299,1,321.04999999999995,0,1
13475,191,4,1431.7800000000002,0,1
17829,299,1,889.24,0,1
13717,32,7,1432.2600000000002,2,0
13157,49,5,1721.57,2,0
14644,9,4,780.4599999999999,2,0
12993,23,4,414.75999999999993,2,0
17571,50,4,1498.51,2,0
16979,4,8,1809.05,2,0
16738,298,1,3.75,0,1
15122,85,6,1612.13,2,0
17612,53,10,1992.76,2,0
17348,15,5,1159.5199999999998,2,0
13893,298,1,821.1000000000001,0,1
14035,29,5,1428.0200000000002,2,0
13623,31,7,672.4399999999999,2,0
14346,121,2,1021.58,2,1
16431,213,3,642.8100000000001,0,1
12616,85,5,657.2499999999999,2,0
16317,120,3,1341.65,2,1
14935,297,1,1784.71,0,1
16073,292,2,94.35,0,1
14477,20,5,1307.8100000000002,2,0
14760,294,2,53.8,0,1
14897,8,4,1366.38,2,0
15810,79,7,1145.43,2,0
16509,297,1,363.7000000000001,0,1
14386,297,1,142.4,0,1
12455,73,6,2466.86,2,0
14530,26,6,2925.9100000000003,2,0
15670,297,1,173.05,0,1
12653,149,2,2209.85,0,1
16126,29,4,6287.77,2,0
14609,72,4,601.5600000000001,2,0
13414,134,3,1390.5,2,1
12823,75,5,1759.5,2,0
12352,36,11,1545.4100000000003,2,0
12372,72,3,1298.0400000000002,2,0
16494,297,1,826.5299999999999,0,1
14959,59,5,684.9699999999998,2,0
16148,296,1,76.32000000000001,0,1
17422,16,10,1853.13,2,0
17175,44,5,1430.94,2,0
18257,39,12,2265.380000000001,2,0
12362,3,13,5154.58,2,0
13018,16,29,7272.75,2,0
13718,246,2,306.55,0,1
15382,15,8,5927.860000000001,2,0
14754,45,2,638.05,2,0
13151,203,2,1250.3700000000003,0,1
12654,11,5,601.9799999999999,2,0
13085,158,3,272.38,0,1
15903,10,8,5126.34,2,0
15785,30,8,2303.7500000000005,2,0
18138,295,1,152.65,0,1
14379,44,2,348.1,2,0
14211,53,13,2208.3,2,0
14371,295,1,100.5,0,1
13425,108,3,1624.2100000000005,2,1
12852,290,2,299.75000000000006,0,1
15228,66,5,3376.96,2,0
13012,9,11,1311.6200000000003,2,0
16182,72,4,6617.65,2,0
13489,105,4,449.52,2,1
12714,9,5,4708.860000000001,2,0
13904,37,2,332.64000000000004,2,0
15755,1,8,2318.88,2,0
13932,295,1,307.4,0,1
13799,117,2,688.8600000000001,2,1
13951,176,3,674.4499999999998,0,1
16765,294,1,34.0,0,1
18172,15,25,7490.17,2,0
16566,15,6,614.01,2,0
12891,186,3,331.0,0,1
16466,34,7,1603.46,2,0
16115,10,8,1667.97,2,0
14162,174,2,289.36,0,1
13301,104,4,618.09,2,1
14803,162,3,845.55,0,1
13744,95,2,1156.36,2,1
12988,292,1,535.3200000000002,0,1
17323,15,9,908.99,2,0
12707,292,1,603.42,0,1
18094,82,7,3017.3,2,0
15129,50,11,3447.4,2,0
17361,49,3,488.2000000000001,2,0
18155,75,4,347.82,2,0
15321,49,4,2650.73,2,0
13477,38,8,1441.5300000000002,2,0
15065,38,6,3135.98,2,0
16980,255,2,1078.9600000000005,0,1
15146,165,3,1313.66,0,1
12365,291,3,320.68999999999994,0,1
13410,9,7,988.91,2,0
13044,291,1,560.47,0,1
16441,67,2,381.2,2,0
16014,36,4,653.1300000000001,2,0
14520,2,2,270.6,2,0
17994,122,6,629.69,2,1
13038,80,3,908.46,2,0
17002,73,4,1487.7800000000002,2,0
15722,36,6,2181.21,2,0
16349,291,1,53.5,0,1
16913,290,1,113.44,0,1
18114,290,1,220.1,0,1
15303,290,1,574.02,0,1
12845,267,4,354.09,0,1
18188,15,4,1998.49,2,0
16045,120,4,1340.7,2,1
16573,74,4,648.41,2,0
13421,40,3,1848.98,2,0
18196,95,2,689.1300000000001,2,1
13285,23,4,2709.1200000000003,2,0
13184,15,12,1648.79,2,0
18151,135,2,653.3499999999999,2,1
13804,31,7,2635.79,2,0
17499,290,1,622.88,0,1
15397,290,1,94.0,0,1
14276,88,5,1019.39,2,0
13453,166,2,356.98,0,1
16394,50,9,1412.0600000000002,2,0
17711,11,2,385.1,2,0
13865,58,4,501.56,2,0
16940,52,3,3049.88,2,0
14289,9,6,911.26,2,0
16208,45,2,664.26,2,0
17063,9,11,1421.59,2,0
13149,14,4,1676.0600000000002,2,0
18068,289,1,101.7,0,1
15932,4,11,2461.8500000000004,2,0
16692,256,2,1276.0,0,1
15590,289,1,-30.19,0,1
17171,289,1,224.91,0,1
18231,192,6,2066.17,0,1
14004,43,7,4582.639999999999,2,0
17139,16,15,10585.57,2,0
14513,101,4,438.49,2,1
13118,20,7,1125.0,2,0
15974,39,8,3429.55,2,0
17830,2,3,398.69999999999993,2,0
